created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Jul 28 23:43:20 +0000 2023;1685073485809459200;"Can someone ask the Director of The Pentagon's UFO program AARO, @DOD_AARO, Sean Kirkpatrick why he STILL does not have a functioning website?  He could insult Congress, the DOD &amp  whistleblowers like David Grusch there instead of on Linked In.  #ufotwitter #ufotwiter #uaptwiiter… https://t.co/KDia5gxTq5";9;43;150;437;en;1280454331410440192;1685073485809459200;StandForBetter;https://twitter.com/StandForBetter/status/1685073485809459200
Fri Jul 28 23:38:49 +0000 2023;1685072347546460160;"NASA, AARO - it’s all salad dressing to help with the overall taste of what’s being served.   Dave Grusch is going to be lambasted by everyone who doesn’t want this to get out. Ignore the bull and misdirection folks.   Remember what David said about disinformation and…";8;39;86;594;en;1441460597531418624;1685072347546460160;RobertESheridan;https://twitter.com/RobertESheridan/status/1685072347546460160
Fri Jul 28 23:36:15 +0000 2023;1685071703607574528;"Former Navy pilot describes shocking UFO encounters: They’re flying ‘all day’  - Spherical objects - Up to Mach 2 - Stationary in very high winds - All day  Ryan Graves on FOX Business. They also discuss David Grusch's statements at the hearing.   #ufotwitter #uaptwitter #ufos… https://t.co/akTgqnlh9H";5;14;105;378;en;21799800;1685071703607574528;MikeColangelo;https://twitter.com/MikeColangelo/status/1685071703607574528
Fri Jul 28 23:23:00 +0000 2023;1685068366346887168;"🛸 #Congress grappled w/UFOs - or 'UAPs' - in a riveting hearing this week. #Whistleblower David Grusch shocked attendees, saying we've got #alien pilots from crashed #UFOs &amp  there's more info coming in closed-door talks. We delve in w/UFO expert @DrStevenGreer. #UFOTransparency https://t.co/3vvV4qWr4D";7;25;38;167;en;1510971574115086339;1685068366346887168;TheRedactedInc;https://twitter.com/TheRedactedInc/status/1685068366346887168
Fri Jul 28 22:41:32 +0000 2023;1685057930687901696;"Great questions @TheUfoJoe. It is worth emphasising that, as David Grusch said in his opening statement under oath to Congress, he reported to @DoD_AARO as the @NGA_GEOINT UAP lead.";1;26;76;507;en;2346524875;1685057930687901696;rosscoulthart;https://twitter.com/rosscoulthart/status/1685057930687901696
Fri Jul 28 22:28:32 +0000 2023;1685054659315236864;"Dr Kirkpatrick also does not seem to understand that the criticisms in the hearing were directed at his conduct not at his @DoD_AARO staff (as he implies). He should be asking himself why David Grusch felt he had to take his allegations to Congress not @DeptofDefense's AARO boss.";7;129;254;1554;en;2346524875;1685054659315236864;rosscoulthart;https://twitter.com/rosscoulthart/status/1685054659315236864
Fri Jul 28 22:19:46 +0000 2023;1685052454067437568;"The first rule of IRAD is you don't talk about IRAD, the second rule of IRAD is you do not talk about IRAD.  A retired USN IC buddy of mine almost fell out of his chair when David Grusch, under oath, talked about IRAD.";5;52;113;810;en;1141855591104753672;1685052454067437568;TheProjectUnity;https://twitter.com/TheProjectUnity/status/1685052454067437568
Fri Jul 28 22:08:33 +0000 2023;1685049632085233665;"Kirkpatrick's statement regarding David Grusch is a perfect example of whistleblower reprisal.   #ufotwitter";1;14;26;237;en;1552822133897789440;1685049632085233665;King_Milkfart;https://twitter.com/King_Milkfart/status/1685049632085233665
Fri Jul 28 21:29:34 +0000 2023;1685039819859361792;"David Grusch was under oath on penalty of perjury when he said his stuff.  Sean Kirkpatrick, I'm guessing, was not under oath when he wrote his stuff.  #JustSaying #UFOTwitter";0;6;16;147;en;621996473;1685039819859361792;DavidBWriter;https://twitter.com/DavidBWriter/status/1685039819859361792
Fri Jul 28 20:30:10 +0000 2023;1685024873486209024;"David Grusch's whistleblower UFO testimony is slammed by head of Pentagon office as 'insulting' for accusing government of cover-up at bombshell congressional hearing.  • Sean Kirkpatrick, head of the Pentagon's UFO office has slammed whistleblowers' testimony at Wednesday's… https://t.co/NLsd5ZbUPE";2;82;16;135;en;21799800;1685024873486209024;MikeColangelo;https://twitter.com/MikeColangelo/status/1685024873486209024
Fri Jul 28 20:02:08 +0000 2023;1685017817978998788;"Rep. Nancy Mace tells @MattLaslo she would like to bring the hostile witnesses that David Grusch referred to into a SCIF, or to conduct a transcribed interview or a hearing to corroborate his sworn testimony that the United States has non-human bodies of UFO pilots.  #ufotwitter https://t.co/gCJ3qZYgKh";7;34;165;807;en;1408270506894188545;1685017817978998788;UAPJames;https://twitter.com/UAPJames/status/1685017817978998788
Fri Jul 28 20:01:32 +0000 2023;1685017664928800768;"BREAKING: Former US intelligence official David Grusch claims under oath the US government is in possession of the remains of the Power Rangers Beast Morphers "GRID BATTLEFORCE" backpack. https://t.co/Bk62EWLFMt";4;11;66;350;en;24209310;1685017664928800768;SquallCharlson;https://twitter.com/SquallCharlson/status/1685017664928800768
Fri Jul 28 19:44:16 +0000 2023;1685013322868088832;"Rep. @NancyMace followed up the UFO hearing by saying she wants to see a list of hostile witnesses as mentioned by David Grusch. Mace's communications director Will Hampson adds context:";0;3;18;137;en;15729105;1685013322868088832;BarnettParker;https://twitter.com/BarnettParker/status/1685013322868088832
Fri Jul 28 19:43:50 +0000 2023;1685013211232309248;"New video!  Pentagon UFO Office Director Slams David Grusch’s Testimony https://t.co/STAgj8bQb2 https://t.co/2ySVQubp14";6;71;47;261;en;2159970638;1685013211232309248;PostDisclosure;https://twitter.com/PostDisclosure/status/1685013211232309248
Fri Jul 28 18:21:58 +0000 2023;1684992609951928320;"‘Shapes vary’ in reported UFO sightings, researcher says | NewsNation Now  Interview with Rich Hoffman, executive board officer for the Scientific Coalition for UAP Studies. David Grusch says some UFOs are the size of football fields and David Fravor saw a 40ft tic tac UFO.… https://t.co/FsstGkn8gO";5;25;93;308;en;21799800;1684992609951928320;MikeColangelo;https://twitter.com/MikeColangelo/status/1684992609951928320
Fri Jul 28 16:46:30 +0000 2023;1684968585649926144;"The text of Dr. Sean Kirkpatrick's statement is further down. My comments in parenthesis. This all needs to be cleared up.   In his @NewsNation interview with @rosscoulthart:  David Grusch: "I know Dr. Sean Kirkpatrick, I've known him for about eight years. And I expressed some…";9;94;56;368;en;1350189436819017728;1684968585649926144;TheUfoJoe;https://twitter.com/TheUfoJoe/status/1684968585649926144
Fri Jul 28 16:34:38 +0000 2023;1684965597044514818;"👽🛸 Is all this UFO hype for real? 🛸👽  Three witnesses delivered eyebrow-raising testimony to Congress:  - The claims made by David Grush and others - What they didn't answer - Should we be skeptical?  https://t.co/zDVCTDgD45";2;14;13;125;en;1156262574444425216;1684965597044514818;TangleNews;https://twitter.com/TangleNews/status/1684965597044514818
Fri Jul 28 15:47:37 +0000 2023;1684953765525274625;"David Grusch informed Dr Kirkpatrick about what he was uncovering in his investigations but Kirkpatrick never followed up.";4;5;53;211;en;4639346117;1684953765525274625;HighPeaks77;https://twitter.com/HighPeaks77/status/1684953765525274625
Fri Jul 28 15:44:45 +0000 2023;1684953043899494406;"Inter-Dimensional BEINGS? UFO Hearing Sparks HOLOGRAPHIC THEORY Debate: Dr Avi Loeb Explains  Everyones favourite farm boy Dr. Avi Loeb talks about the Holographic Theory. As of right now, it's just a theoretical concept.  Avi Loeb doesn't care if 40 individuals told David Grusch… https://t.co/r0ugOnh0Gr";12;57;79;337;en;21799800;1684953043899494406;MikeColangelo;https://twitter.com/MikeColangelo/status/1684953043899494406
Fri Jul 28 15:28:44 +0000 2023;1684949013181636609;"How has the media's coverage changed the public's perspective on UFOs? | Morning in America  We need answers, the more attention the UFO hearing and David Grusch get, the faster the truth will be revealed I think.   #ufotwitter #uaptwitter #ufoX #ufos #uap #ufo https://t.co/PudIFlLdhL";4;12;48;209;en;21799800;1684949013181636609;MikeColangelo;https://twitter.com/MikeColangelo/status/1684949013181636609
Fri Jul 28 15:00:48 +0000 2023;1684941984836829185;"Dr Kirkpatrick is trying to make an emotional appeal. David Grusch said under oath he was aware of active reprisal campaigns underway.  Is this it? Wow this is becoming crazy as if it wasn’t already but this can be put to bed quick. Show the evidence.";2;48;22;183;en;1307749440321712128;1684941984836829185;WitnessCitizen;https://twitter.com/WitnessCitizen/status/1684941984836829185
Fri Jul 28 14:59:22 +0000 2023;1684941622092443649;"💥💥Huge statement👇   "We tried to get in a scif with David Grusch &amp  we were told NO because he does NOT have a security clearance." - Tim Burchett  So does this mean when his clearance was revoked after meeting with Corbell &amp  Knapp, he didn't get it back? 🤔  #ufotwitter https://t.co/ThEZbKHWfn";30;170;129;654;en;896437240632557572;1684941622092443649;Go_Kick_Rocks88;https://twitter.com/Go_Kick_Rocks88/status/1684941622092443649
Fri Jul 28 14:49:05 +0000 2023;1684939035481911296;"@DoD_AARO how DARE you call David Grusch a liar . I’ll be letting all my media and journalists contacts know that you are the one in fact that is the LIAR .";1;18;40;222;en;747820976398753792;1684939035481911296;devgru1980mi;https://twitter.com/devgru1980mi/status/1684939035481911296
Fri Jul 28 14:46:31 +0000 2023;1684938391127793665;"BREAKING: Former US intelligence official David Grusch claims under oath the US government is in possession of Orson Welles’ cut of The Magnificent Ambersons https://t.co/ipeLaDTMSu";22;56;138;1056;en;258409805;1684938391127793665;RufusTSuperfly;https://twitter.com/RufusTSuperfly/status/1684938391127793665
Fri Jul 28 14:46:09 +0000 2023;1684938299318898688;"Based on David Grusch's comments Wednesday on "Holographic Principle", I searched The Black Vault to see what I had.  First hit? A once SECRET document &amp  experiment from the Stargate Program on Remote Viewing, in which Dr. Hal Puthoff was director.  https://t.co/jxs8CuYE8T https://t.co/j3SGH24PmY";23;125;187;1006;en;71320740;1684938299318898688;blackvaultcom;https://twitter.com/blackvaultcom/status/1684938299318898688
Fri Jul 28 14:32:52 +0000 2023;1684934954956812288;"Rep. Tim Burchett is working on getting David Grusch into a SCIF to learn where the UFO crafts and related biological materials are being stored.  “He knows literally where the bodies are, but he also knows where the craft are.”  #ufotwitter #ufo #uap https://t.co/3TDlewx8IO";22;130;414;1888;en;1408270506894188545;1684934954956812288;UAPJames;https://twitter.com/UAPJames/status/1684934954956812288
Fri Jul 28 14:11:22 +0000 2023;1684929544141082624;"Shots fired at David Grusch by AARO director, Sean Kirkpatrick, concerning the allegations made at the UFO hearing. 🔥 @ddeanjohnson has confirmed this was indeed written by Kirkpatrick. #UFOs #UFOHearing #UFOX https://t.co/QvvBp8QseF";9;99;23;221;en;2419168393;1684929544141082624;RyanSprague51;https://twitter.com/RyanSprague51/status/1684929544141082624
Fri Jul 28 07:38:00 +0000 2023;1684830551721873408;"So far, we have relied on two documents – one from 1950, one from 1983 – whose authenticity has never been disputed.   They are consistent with the testimony under oath yesterday by ex-intel officer David Grusch about U.S. recovery of non-human spacecraft and bodies. https://t.co/S6Itf4lIvp";3;4;58;544;en;2340667345;1684830530150522880;ClintEhrlich;https://twitter.com/ClintEhrlich/status/1684830551721873408
Fri Jul 28 05:29:06 +0000 2023;1684798109979959296;"A potential #UAP Church Committee-style Congressional investigation into the allegations raised by David Grusch and other witnesses is now being mooted.";5;51;117;922;en;2346524875;1684798109979959296;rosscoulthart;https://twitter.com/rosscoulthart/status/1684798109979959296
Fri Jul 28 03:12:41 +0000 2023;1684763783195918336;"Almost every news article about David Grusch repeats the boilerplate phrase “the Pentagon has denied these claims.” But @rosscoulthart notes it's only AARO (the office the Pentagon set up in 2022) being referred to, not all of DoD, a "significant piece of linguistic sophistry": https://t.co/i2yiEE40Es";1;19;76;303;en;329909379;1684763783195918336;colmanjones;https://twitter.com/colmanjones/status/1684763783195918336
Fri Jul 28 02:10:26 +0000 2023;1684748115885076482;"At yesterday’s UFO hearings, David Grusch stated once again that he can provide a list of specific locations where retrieved craft can be found.   But just a reminder, that according to Ross Coulthart’s “In Plain Sight,” we have a rough vicinity already of where at least one… https://t.co/0bFCjHIQNh";21;146;207;1291;en;1449570612;1684748115885076482;planethunter56;https://twitter.com/planethunter56/status/1684748115885076482
